seed,steps,max_value,steps_to_max,has_diverged,entropy,divergence_rate,values,z_score_steps,z_score_peak,iqr_outlier,is_anomaly
558,30,944,4,False,0.0,0.0,[],0.0,-0.24055054691298122,False,False
559,57,4040,13,False,0.0,0.0,[],1.300803607555738,0.5976258730870314,False,True
560,14,560,0,False,0.0,0.0,[],-0.7708465822552523,-0.5413489198591377,False,False
561,30,842,1,False,0.0,0.0,[],0.0,-0.30643539790329766,False,False
562,30,562,0,False,0.0,0.0,[],0.0,-0.5392961263242884,False,False
563,30,1268,2,False,0.0,0.0,[],0.0,-0.0705000385222637,False,False
564,14,564,0,False,0.0,0.0,[],-0.7708465822552523,-0.5372506122144207,False,False
565,14,848,1,False,0.0,0.0,[],-0.7708465822552523,-0.3023443568224685,False,False
566,41,4616,16,False,0.0,0.0,[],0.5299570253004859,0.6744907594376883,False,False
567,41,4616,16,False,0.0,0.0,[],0.5299570253004859,0.6744907594376883,False,False
568,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
569,38,1376,13,False,0.0,0.0,[],0.38542329112762613,-0.0233853425904679,False,False
570,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
571,22,1448,5,False,0.0,0.0,[],-0.38542329112762613,0.006013854020233704,False,False
572,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
573,68,4616,43,False,0.0,0.0,[],1.830760632856224,0.6744907594376883,False,False
574,30,2186,6,False,0.0,0.0,[],0.0,0.24347180732876356,False,False
575,30,6560,6,False,0.0,0.0,[],0.0,0.8771891396979918,False,True
576,19,576,0,False,0.0,0.0,[],-0.5299570253004859,-0.5251275521845895,False,False
577,22,866,1,False,0.0,0.0,[],-0.38542329112762613,-0.29024249250969886,False,False
578,22,578,0,False,0.0,0.0,[],-0.38542329112762613,-0.5231315834992777,False,False
579,22,1304,2,False,0.0,0.0,[],-0.38542329112762613,-0.05436375907658484,False,False
580,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
581,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
582,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
583,22,1970,3,False,0.0,0.0,[],-0.38542329112762613,0.18348696597204317,False,False
584,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
585,38,1484,5,False,0.0,0.0,[],0.38542329112762613,0.020170009231786502,False,False
586,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
587,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
588,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
589,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
590,38,1124,7,False,0.0,0.0,[],0.38542329112762613,-0.13997751989461432,False,False
591,38,2996,4,False,0.0,0.0,[],0.38542329112762613,0.42522138578906776,False,False
592,19,592,0,False,0.0,0.0,[],-0.5299570253004859,-0.5093499019482631,False,False
593,49,4616,24,False,0.0,0.0,[],0.915380316428112,0.6744907594376883,False,False
594,49,4616,24,False,0.0,0.0,[],0.915380316428112,0.6744907594376883,False,False
595,49,4616,24,False,0.0,0.0,[],0.915380316428112,0.6744907594376883,False,False
596,19,596,0,False,0.0,0.0,[],-0.5299570253004859,-0.5054720091952463,False,False
597,19,896,1,False,0.0,0.0,[],-0.5299570253004859,-0.27062038376724157,False,False
598,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
599,76,4616,51,False,0.0,0.0,[],2.2161839239838503,0.6744907594376883,False,False
600,14,600,0,False,0.0,0.0,[],-0.7708465822552523,-0.5016200124133232,False,False
601,38,2186,14,False,0.0,0.0,[],0.38542329112762613,0.24347180732876356,False,False
602,14,602,0,False,0.0,0.0,[],-0.7708465822552523,-0.49970361737983604,False,False
603,46,2906,12,False,0.0,0.0,[],0.7708465822552523,0.40763360951845684,False,True
604,14,604,0,False,0.0,0.0,[],-0.7708465822552523,-0.49779356803688324,False,False
605,14,908,1,False,0.0,0.0,[],-0.7708465822552523,-0.26295469787026604,False,False
606,30,1538,5,False,0.0,0.0,[],0.0,0.040773427068460065,False,False
607,30,4616,5,False,0.0,0.0,[],0.0,0.6744907594376883,False,False
608,19,608,0,False,0.0,0.0,[],-0.5299570253004859,-0.49399233929248726,False,False
609,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
610,27,610,0,False,0.0,0.0,[],-0.14453373417285978,-0.4921010773539482,False,False
611,27,1376,2,False,0.0,0.0,[],-0.14453373417285978,-0.0233853425904679,False,False
612,27,612,0,False,0.0,0.0,[],-0.14453373417285978,-0.4902159960209988,False,False
613,27,920,1,False,0.0,0.0,[],-0.14453373417285978,-0.2553895484599913,False,False
614,27,692,3,False,0.0,0.0,[],-0.14453373417285978,-0.41945857098411593,False,False
615,46,5264,8,False,0.0,0.0,[],0.7708465822552523,0.7502498800379994,False,False
616,19,616,0,False,0.0,0.0,[],-0.5299570253004859,-0.48646421450550326,False,False
617,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
618,19,618,0,False,0.0,0.0,[],-0.5299570253004859,-0.4845974349651712,False,False
619,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
620,57,4616,32,False,0.0,0.0,[],1.300803607555738,0.6744907594376883,False,False
621,57,4616,32,False,0.0,0.0,[],1.300803607555738,0.6744907594376883,False,False
622,57,4616,32,False,0.0,0.0,[],1.300803607555738,0.6744907594376883,False,False
623,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
624,27,624,0,False,0.0,0.0,[],-0.14453373417285978,-0.4790330730921499,False,False
625,19,938,1,False,0.0,0.0,[],-0.5299570253004859,-0.24422466363074682,False,False
626,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
627,84,4616,59,False,0.0,0.0,[],2.601607215111476,0.6744907594376883,False,False
628,27,628,0,False,0.0,0.0,[],-0.14453373417285978,-0.4753530964993914,False,False
629,27,944,1,False,0.0,0.0,[],-0.14453373417285978,-0.24055054691298122,False,False
630,27,800,6,False,0.0,0.0,[],-0.14453373417285978,-0.33591510175411776,False,False
631,27,2132,3,False,0.0,0.0,[],-0.14453373417285978,0.22905019680902128,False,False
632,27,632,0,False,0.0,0.0,[],-0.14453373417285978,-0.47169644796570254,False,False
633,22,1808,8,False,0.0,0.0,[],-0.38542329112762613,0.13401371498939166,False,False
634,27,634,0,False,0.0,0.0,[],-0.14453373417285978,-0.46987677966011027,False,False
635,22,1610,5,False,0.0,0.0,[],-0.38542329112762613,0.06714759216685483,False,False
636,38,4616,13,False,0.0,0.0,[],0.38542329112762613,0.6744907594376883,False,False
637,38,4616,13,False,0.0,0.0,[],0.38542329112762613,0.6744907594376883,False,False
638,38,4616,13,False,0.0,0.0,[],0.38542329112762613,0.6744907594376883,False,False
639,84,20762,14,False,0.0,0.0,[],2.601607215111476,1.5417193708471544,False,True
640,11,640,0,False,0.0,0.0,[],-0.915380316428112,-0.4644519649958815,False,True
641,35,1376,10,False,0.0,0.0,[],0.24088955695476633,-0.0233853425904679,False,False
642,19,642,0,False,0.0,0.0,[],-0.5299570253004859,-0.4626549717216596,False,False
643,19,1448,2,False,0.0,0.0,[],-0.5299570253004859,0.006013854020233704,False,False
644,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
645,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
646,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
647,27,2186,3,False,0.0,0.0,[],-0.14453373417285978,0.24347180732876356,False,False
648,19,648,0,False,0.0,0.0,[],-0.5299570253004859,-0.4572973383967553,False,False
649,92,4616,67,False,0.0,0.0,[],2.9870305062391025,0.6744907594376883,False,True
650,19,650,0,False,0.0,0.0,[],-0.5299570253004859,-0.45552246199794777,False,False
651,65,4616,40,False,0.0,0.0,[],1.6862268986833642,0.6744907594376883,False,False
652,19,652,0,False,0.0,0.0,[],-0.5299570253004859,-0.4537530300138222,False,False
653,19,980,1,False,0.0,0.0,[],-0.5299570253004859,-0.2189841332357591,False,False
654,92,4616,67,False,0.0,0.0,[],2.9870305062391025,0.6744907594376883,False,True
655,92,4616,67,False,0.0,0.0,[],2.9870305062391025,0.6744907594376883,False,True
656,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
657,35,986,1,False,0.0,0.0,[],0.24088955695476633,-0.21546683956647295,False,False
658,35,836,6,False,0.0,0.0,[],0.24088955695476633,-0.31055566095373804,False,False
659,35,1484,2,False,0.0,0.0,[],0.24088955695476633,0.020170009231786502,False,False
660,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
661,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
662,19,746,3,False,0.0,0.0,[],-0.5299570253004859,-0.3761756964340592,False,False
663,19,2240,3,False,0.0,0.0,[],-0.5299570253004859,0.25754163593516904,False,False
664,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
665,35,1124,4,False,0.0,0.0,[],0.24088955695476633,-0.13997751989461432,False,False
666,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
667,92,10844,15,False,0.0,0.0,[],2.9870305062391025,1.1670836654997412,False,True
668,46,4616,21,False,0.0,0.0,[],0.7708465822552523,0.6744907594376883,False,False
669,46,4616,21,False,0.0,0.0,[],0.7708465822552523,0.6744907594376883,False,False
670,46,4616,21,False,0.0,0.0,[],0.7708465822552523,0.6744907594376883,False,False
671,62,19682,30,False,0.0,0.0,[],1.5416931645105045,1.5109064720672194,False,True
672,11,672,0,False,0.0,0.0,[],-0.915380316428112,-0.43635097502410874,False,True
673,43,1376,18,False,0.0,0.0,[],0.6263128480823924,-0.0233853425904679,False,True
674,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
675,73,4616,48,False,0.0,0.0,[],2.0716501898109905,0.6744907594376883,False,False
676,35,2186,11,False,0.0,0.0,[],0.24088955695476633,0.24347180732876356,False,False
677,35,2186,11,False,0.0,0.0,[],0.24088955695476633,0.24347180732876356,False,False
678,35,2186,11,False,0.0,0.0,[],0.24088955695476633,0.24347180732876356,False,False
679,43,2906,9,False,0.0,0.0,[],0.6263128480823924,0.40763360951845684,False,True
680,11,680,0,False,0.0,0.0,[],-0.915380316428112,-0.4295345367733038,False,True
681,43,19682,11,False,0.0,0.0,[],0.6263128480823924,1.5109064720672194,False,True
682,11,682,0,False,0.0,0.0,[],-0.915380316428112,-0.4278429391548067,False,True
683,27,1538,2,False,0.0,0.0,[],-0.14453373417285978,0.040773427068460065,False,False
684,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
685,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
686,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
687,27,3482,4,False,0.0,0.0,[],-0.14453373417285978,0.5119093263858875,False,True
688,24,688,0,False,0.0,0.0,[],-0.28906746834571956,-0.42279770838090186,False,False
689,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
690,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
691,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
692,24,692,0,False,0.0,0.0,[],-0.28906746834571956,-0.41945857098411593,False,False
693,24,1040,1,False,0.0,0.0,[],-0.28906746834571956,-0.18474058610625538,False,False
694,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
695,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
696,24,696,0,False,0.0,0.0,[],-0.28906746834571956,-0.4161386517506959,False,False
697,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
698,24,698,0,False,0.0,0.0,[],-0.28906746834571956,-0.41448583006252254,False,False
699,43,1772,5,False,0.0,0.0,[],0.6263128480823924,0.12241866378868262,False,True
700,54,4616,29,False,0.0,0.0,[],1.1562698733828782,0.6744907594376883,False,False
701,54,4616,29,False,0.0,0.0,[],1.1562698733828782,0.6744907594376883,False,False
702,54,4616,29,False,0.0,0.0,[],1.1562698733828782,0.6744907594376883,False,False
703,108,125252,48,False,0.0,0.0,[],3.7578770884943546,2.578384843869672,False,True
704,16,704,0,False,0.0,0.0,[],-0.6744907594733457,-0.4095555917197987,False,False
705,24,1058,1,False,0.0,0.0,[],-0.28906746834571956,-0.17485175464863295,False,False
706,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
707,81,4616,56,False,0.0,0.0,[],2.4570734809386163,0.6744907594376883,False,False
708,24,708,0,False,0.0,0.0,[],-0.28906746834571956,-0.406292022196671,False,False
709,24,1064,1,False,0.0,0.0,[],-0.28906746834571956,-0.1715927947115185,False,False
710,24,800,3,False,0.0,0.0,[],-0.28906746834571956,-0.33591510175411776,False,False
711,43,2402,3,False,0.0,0.0,[],0.6263128480823924,0.29780223061510996,False,True
712,24,712,0,False,0.0,0.0,[],-0.28906746834571956,-0.40304681321805813,False,False
713,19,1808,5,False,0.0,0.0,[],-0.5299570253004859,0.13401371498939166,False,False
714,24,714,0,False,0.0,0.0,[],-0.28906746834571956,-0.4014310295998985,False,False
715,19,1610,2,False,0.0,0.0,[],-0.5299570253004859,0.06714759216685483,False,False
716,24,716,0,False,0.0,0.0,[],-0.28906746834571956,-0.39981975934967817,False,False
717,24,1076,1,False,0.0,0.0,[],-0.28906746834571956,-0.16512959684823314,False,False
718,35,4616,10,False,0.0,0.0,[],0.24088955695476633,0.6744907594376883,False,False
719,35,4616,10,False,0.0,0.0,[],0.24088955695476633,0.6744907594376883,False,False
720,16,720,0,False,0.0,0.0,[],-0.6744907594733457,-0.3966106585859505,False,False
721,32,1082,1,False,0.0,0.0,[],0.09635582278190653,-0.1619249531918434,False,False
722,32,1376,7,False,0.0,0.0,[],0.09635582278190653,-0.0233853425904679,False,False
723,32,1628,2,False,0.0,0.0,[],0.09635582278190653,0.07355692893502967,False,False
724,16,724,0,False,0.0,0.0,[],-0.6744907594733457,-0.39341931227412036,False,False
725,16,1088,1,False,0.0,0.0,[],-0.6744907594733457,-0.1587380148393482,False,False
726,32,818,3,False,0.0,0.0,[],0.09635582278190653,-0.3230960325471307,False,False
727,32,2456,3,False,0.0,0.0,[],0.09635582278190653,0.310621299822097,False,False
728,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
729,24,1232,4,False,0.0,0.0,[],-0.28906746834571956,-0.08710073453770002,False,False
730,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
731,89,4616,64,False,0.0,0.0,[],2.8424967720662426,0.6744907594376883,False,True
732,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
733,62,4616,37,False,0.0,0.0,[],1.5416931645105045,0.6744907594376883,False,False
734,32,2096,8,False,0.0,0.0,[],0.09635582278190653,0.21923150230670568,False,False
735,32,5588,5,False,0.0,0.0,[],0.09635582278190653,0.7846979874336717,False,True
736,16,736,0,False,0.0,0.0,[],-0.6744907594733457,-0.3839498622792781,False,False
737,89,4616,64,False,0.0,0.0,[],2.8424967720662426,0.6744907594376883,False,True
738,16,738,0,False,0.0,0.0,[],-0.6744907594733457,-0.38238662453523836,False,False
739,16,1664,2,False,0.0,0.0,[],-0.6744907594733457,0.08616583259153225,False,False
740,32,740,0,False,0.0,0.0,[],0.09635582278190653,-0.38082761176322494,False,False
741,32,1112,1,False,0.0,0.0,[],0.09635582278190653,-0.14616347059342663,False,False
742,32,836,3,False,0.0,0.0,[],0.09635582278190653,-0.31055566095373804,False,False
743,62,7154,11,False,0.0,0.0,[],1.5416931645105045,0.9271824419917035,False,True
744,16,744,0,False,0.0,0.0,[],-0.6744907594733457,-0.3777221702142722,False,False
745,59,4040,15,False,0.0,0.0,[],1.3971594303376447,0.5976258730870314,False,True
746,16,746,0,False,0.0,0.0,[],-0.6744907594733457,-0.3761756964340592,False,False
747,32,2132,8,False,0.0,0.0,[],0.09635582278190653,0.22905019680902128,False,False
748,32,748,0,False,0.0,0.0,[],0.09635582278190653,-0.3746333576154114,False,False
749,32,1124,1,False,0.0,0.0,[],0.09635582278190653,-0.13997751989461432,False,False
750,32,1268,4,False,0.0,0.0,[],0.09635582278190653,-0.0705000385222637,False,False
751,89,10844,12,False,0.0,0.0,[],2.8424967720662426,1.1670836654997412,False,True
752,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
753,16,1130,1,False,0.0,0.0,[],-0.6744907594733457,-0.13690924471073432,False,False
754,43,4616,18,False,0.0,0.0,[],0.6263128480823924,0.6744907594376883,False,False
755,43,4616,18,False,0.0,0.0,[],0.6263128480823924,0.6744907594376883,False,False
756,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
757,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
758,40,1376,15,False,0.0,0.0,[],0.48177911390953265,-0.0233853425904679,False,False
759,40,2564,3,False,0.0,0.0,[],0.48177911390953265,0.3354352062401528,False,False
760,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
761,24,1448,7,False,0.0,0.0,[],-0.28906746834571956,0.006013854020233704,False,False
762,70,4616,45,False,0.0,0.0,[],1.9271164556381306,0.6744907594376883,False,False
763,97,4616,72,False,0.0,0.0,[],3.2279200631938685,0.6744907594376883,False,True
764,32,2186,8,False,0.0,0.0,[],0.09635582278190653,0.24347180732876356,False,False
765,32,2186,8,False,0.0,0.0,[],0.09635582278190653,0.24347180732876356,False,False
766,32,6560,8,False,0.0,0.0,[],0.09635582278190653,0.8771891396979918,False,True
767,40,19682,8,False,0.0,0.0,[],0.48177911390953265,1.5109064720672194,False,True
768,13,768,0,False,0.0,0.0,[],-0.8190244936462054,-0.35943262626052935,False,False
769,24,1154,1,False,0.0,0.0,[],-0.28906746834571956,-0.12479679181242324,False,False
770,24,770,0,False,0.0,0.0,[],-0.28906746834571956,-0.35793435431554993,False,False
771,24,1736,2,False,0.0,0.0,[],-0.28906746834571956,0.11058574886994998,False,False
772,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
773,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
774,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
775,97,4616,72,False,0.0,0.0,[],3.2279200631938685,0.6744907594376883,False,True
776,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
777,24,1970,5,False,0.0,0.0,[],-0.28906746834571956,0.18348696597204317,False,False
778,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
779,40,1754,2,False,0.0,0.0,[],0.48177911390953265,0.11653254766877123,False,False
780,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
781,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
782,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
783,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
784,21,784,0,False,0.0,0.0,[],-0.43360120251857937,-0.34755402118874124,False,False
785,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
786,40,1124,9,False,0.0,0.0,[],0.48177911390953265,-0.13997751989461432,False,True
787,40,1772,2,False,0.0,0.0,[],0.48177911390953265,0.12241866378868262,False,False
788,21,788,0,False,0.0,0.0,[],-0.43360120251857937,-0.34462220102971497,False,False
789,21,1184,1,False,0.0,0.0,[],-0.43360120251857937,-0.11000535638851427,False,False
790,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
791,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
792,21,792,0,False,0.0,0.0,[],-0.43360120251857937,-0.3417052068261189,False,False
793,51,4616,26,False,0.0,0.0,[],1.0117361392100186,0.6744907594376883,False,False
794,21,794,0,False,0.0,0.0,[],-0.43360120251857937,-0.34025222274675243,False,False
795,67,19682,35,False,0.0,0.0,[],1.7825827214652707,1.5109064720672194,False,True
796,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
797,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
798,78,4616,53,False,0.0,0.0,[],2.3125397467657565,0.6744907594376883,False,False
799,48,6074,5,False,0.0,0.0,[],0.8672024050371587,0.8327953656721484,False,True
800,21,800,0,False,0.0,0.0,[],-0.43360120251857937,-0.33591510175411776,False,False
801,40,2186,16,False,0.0,0.0,[],0.48177911390953265,0.24347180732876356,False,False
802,16,802,0,False,0.0,0.0,[],-0.6744907594733457,-0.33447661129662654,False,False
803,16,1808,2,False,0.0,0.0,[],-0.6744907594733457,0.13401371498939166,False,False
804,16,804,0,False,0.0,0.0,[],-0.6744907594733457,-0.3330416991773013,False,False
805,16,1208,1,False,0.0,0.0,[],-0.6744907594733457,-0.09843936741619481,False,False
806,16,908,3,False,0.0,0.0,[],-0.6744907594733457,-0.26295469787026604,False,False
807,48,19682,16,False,0.0,0.0,[],0.8672024050371587,1.5109064720672194,False,True
808,21,808,0,False,0.0,0.0,[],-0.43360120251857937,-0.3301825390509035,False,False
809,32,4616,7,False,0.0,0.0,[],0.09635582278190653,0.6744907594376883,False,False
810,21,810,0,False,0.0,0.0,[],-0.43360120251857937,-0.3287582559210802,False,False
811,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
812,29,812,0,False,0.0,0.0,[],-0.04817791139095327,-0.3273374808813358,False,False
813,29,1220,1,False,0.0,0.0,[],-0.04817791139095327,-0.09274219147960247,False,False
814,29,1376,4,False,0.0,0.0,[],-0.04817791139095327,-0.0233853425904679,False,False
815,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
816,21,816,0,False,0.0,0.0,[],-0.43360120251857937,-0.3245063862436443,False,False
817,29,1226,1,False,0.0,0.0,[],-0.04817791139095327,-0.08991456633453745,False,False
818,29,818,0,False,0.0,0.0,[],-0.04817791139095327,-0.3230960325471307,False,False
819,29,1844,2,False,0.0,0.0,[],-0.04817791139095327,0.1453802773402277,False,False
820,21,820,0,False,0.0,0.0,[],-0.43360120251857937,-0.321689118741097,False,False
821,21,1232,1,False,0.0,0.0,[],-0.43360120251857937,-0.08710073453770002,False,False
822,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
823,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
824,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
825,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
826,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
827,29,2096,5,False,0.0,0.0,[],-0.04817791139095327,0.21923150230670568,False,False
828,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
829,59,4616,34,False,0.0,0.0,[],1.3971594303376447,0.6744907594376883,False,False
830,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
831,86,9476,6,False,0.0,0.0,[],2.6979630378933828,1.0893054332355345,False,True
832,13,832,0,False,0.0,0.0,[],-0.8190244936462054,-0.3133189446788864,False,False
833,21,1250,1,False,0.0,0.0,[],-0.43360120251857937,-0.07874066973547085,False,False
834,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
835,86,4616,61,False,0.0,0.0,[],2.6979630378933828,0.6744907594376883,False,False
836,29,836,0,False,0.0,0.0,[],-0.04817791139095327,-0.31055566095373804,False,False
837,29,1256,1,False,0.0,0.0,[],-0.04817791139095327,-0.0759806913862495,False,False
838,29,944,3,False,0.0,0.0,[],-0.04817791139095327,-0.24055054691298122,False,False
839,56,4040,12,False,0.0,0.0,[],1.2526256961647848,0.5976258730870314,False,True
840,29,840,0,False,0.0,0.0,[],-0.04817791139095327,-0.3078055514560909,False,False
841,29,2132,5,False,0.0,0.0,[],-0.04817791139095327,0.22905019680902128,False,False
842,29,842,0,False,0.0,0.0,[],-0.04817791139095327,-0.30643539790329766,False,False
843,29,1898,2,False,0.0,0.0,[],-0.04817791139095327,0.16202088440352572,False,False
844,29,844,0,False,0.0,0.0,[],-0.04817791139095327,-0.30506849116291324,False,False
845,29,1268,1,False,0.0,0.0,[],-0.04817791139095327,-0.0705000385222637,False,False
846,24,1610,7,False,0.0,0.0,[],-0.28906746834571956,0.06714759216685483,False,False
847,24,4292,4,False,0.0,0.0,[],-0.28906746834571956,0.6325206628200108,False,True
848,13,848,0,False,0.0,0.0,[],-0.8190244936462054,-0.3023443568224685,False,False
849,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
850,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
851,40,4616,15,False,0.0,0.0,[],0.48177911390953265,0.6744907594376883,False,False
852,13,852,0,False,0.0,0.0,[],-0.8190244936462054,-0.2996330269210137,False,False
853,13,1280,1,False,0.0,0.0,[],-0.8190244936462054,-0.06507096903864361,False,True
854,37,1376,12,False,0.0,0.0,[],0.33724537973667285,-0.0233853425904679,False,False
855,37,2888,3,False,0.0,0.0,[],0.33724537973667285,0.40405077579802606,False,False
856,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
857,21,1448,4,False,0.0,0.0,[],-0.43360120251857937,0.006013854020233704,False,False
858,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
859,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
860,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
861,67,4616,42,False,0.0,0.0,[],1.7825827214652707,0.6744907594376883,False,False
862,29,2186,5,False,0.0,0.0,[],-0.04817791139095327,0.24347180732876356,False,False
863,29,6560,5,False,0.0,0.0,[],-0.04817791139095327,0.8771891396979918,False,True
864,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
865,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
866,21,866,0,False,0.0,0.0,[],-0.43360120251857937,-0.29024249250969886,False,False
867,21,1952,2,False,0.0,0.0,[],-0.43360120251857937,0.17819487037128046,False,False
868,21,868,0,False,0.0,0.0,[],-0.43360120251857937,-0.2889133804596485,False,False
869,21,1304,1,False,0.0,0.0,[],-0.43360120251857937,-0.05436375907658484,False,False
870,21,980,3,False,0.0,0.0,[],-0.43360120251857937,-0.2189841332357591,False,False
871,113,95498,17,False,0.0,0.0,[],3.998766645449121,2.421935873529318,False,True
872,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
873,94,4616,69,False,0.0,0.0,[],3.083386329021009,0.6744907594376883,False,True
874,75,4616,50,False,0.0,0.0,[],2.168006012592897,0.6744907594376883,False,False
875,21,1970,2,False,0.0,0.0,[],-0.43360120251857937,0.18348696597204317,False,False
876,37,876,0,False,0.0,0.0,[],0.33724537973667285,-0.28362734690895697,False,False
877,37,1316,1,False,0.0,0.0,[],0.33724537973667285,-0.04908377370370587,False,False
878,37,1484,4,False,0.0,0.0,[],0.33724537973667285,0.020170009231786502,False,False
